STATION,NAME,DATE,PRCP,TMAX,TMIN
USW00053152,"SANTA BARBARA 11 W, CA US",8/20/18,0,77,61
USW00053152,"SANTA BARBARA 11 W, CA US",8/21/18,0,76,62
USW00053152,"SANTA BARBARA 11 W, CA US",8/22/18,0,76,61
USW00053152,"SANTA BARBARA 11 W, CA US",8/23/18,0,75,59
USW00053152,"SANTA BARBARA 11 W, CA US",8/24/18,0,77,60
USW00053152,"SANTA BARBARA 11 W, CA US",8/25/18,0,75,61
USW00053152,"SANTA BARBARA 11 W, CA US",8/26/18,0,74,59
USW00053152,"SANTA BARBARA 11 W, CA US",8/27/18,0,74,56
USW00053152,"SANTA BARBARA 11 W, CA US",8/28/18,0,76,56
USW00053152,"SANTA BARBARA 11 W, CA US",8/29/18,0,79,57
USW00053152,"SANTA BARBARA 11 W, CA US",8/30/18,0,79,54
USW00053152,"SANTA BARBARA 11 W, CA US",8/31/18,0,78,57
USW00053152,"SANTA BARBARA 11 W, CA US",9/1/18,0,73,61
USW00053152,"SANTA BARBARA 11 W, CA US",9/2/18,0,74,59
USW00053152,"SANTA BARBARA 11 W, CA US",9/3/18,0,73,59
USW00053152,"SANTA BARBARA 11 W, CA US",9/4/18,0,71,61
USW00053152,"SANTA BARBARA 11 W, CA US",9/5/18,0.01,69,61
USW00053152,"SANTA BARBARA 11 W, CA US",9/6/18,0,68,60
USW00053152,"SANTA BARBARA 11 W, CA US",9/7/18,0,69,61
USW00053152,"SANTA BARBARA 11 W, CA US",9/8/18,0,71,61
USW00053152,"SANTA BARBARA 11 W, CA US",9/9/18,0,73,56
USW00053152,"SANTA BARBARA 11 W, CA US",9/10/18,0,74,58
USW00053152,"SANTA BARBARA 11 W, CA US",9/11/18,0,73,57
USW00053152,"SANTA BARBARA 11 W, CA US",9/12/18,0,75,55
USW00053152,"SANTA BARBARA 11 W, CA US",9/13/18,0,76,51
USW00053152,"SANTA BARBARA 11 W, CA US",9/14/18,0,75,52
USW00053152,"SANTA BARBARA 11 W, CA US",9/15/18,0,77,53
USW00053152,"SANTA BARBARA 11 W, CA US",9/16/18,0,74,51
USW00053152,"SANTA BARBARA 11 W, CA US",9/17/18,0,75,50
USW00053152,"SANTA BARBARA 11 W, CA US",9/18/18,0,74,51
USW00053152,"SANTA BARBARA 11 W, CA US",9/19/18,0,73,53
USW00053152,"SANTA BARBARA 11 W, CA US",9/20/18,0,73,52
USW00053152,"SANTA BARBARA 11 W, CA US",9/21/18,0,75,58
USW00053152,"SANTA BARBARA 11 W, CA US",9/22/18,0,68,56
USW00053152,"SANTA BARBARA 11 W, CA US",9/23/18,0,67,57
USW00053152,"SANTA BARBARA 11 W, CA US",9/24/18,0,71,55
USW00053152,"SANTA BARBARA 11 W, CA US",9/25/18,0,67,57
USW00053152,"SANTA BARBARA 11 W, CA US",9/26/18,0,70,56
USW00053152,"SANTA BARBARA 11 W, CA US",9/27/18,0,71,61
USW00053152,"SANTA BARBARA 11 W, CA US",9/28/18,0,71,61
USW00053152,"SANTA BARBARA 11 W, CA US",9/29/18,0,72,55
USW00053152,"SANTA BARBARA 11 W, CA US",9/30/18,0,73,52
USW00053152,"SANTA BARBARA 11 W, CA US",10/1/18,0,75,50
USW00053152,"SANTA BARBARA 11 W, CA US",10/2/18,0,72,60
USW00053152,"SANTA BARBARA 11 W, CA US",10/3/18,0.52,68,60
USW00053152,"SANTA BARBARA 11 W, CA US",10/4/18,0,71,59
USW00053152,"SANTA BARBARA 11 W, CA US",10/5/18,0,74,54
USW00053152,"SANTA BARBARA 11 W, CA US",10/6/18,0,73,57
USW00053152,"SANTA BARBARA 11 W, CA US",10/7/18,0,76,52
USW00053152,"SANTA BARBARA 11 W, CA US",10/8/18,0,73,56
USW00053152,"SANTA BARBARA 11 W, CA US",10/9/18,0,72,57
USW00053152,"SANTA BARBARA 11 W, CA US",10/10/18,0,71,56
USW00053152,"SANTA BARBARA 11 W, CA US",10/11/18,0,71,54
USW00053152,"SANTA BARBARA 11 W, CA US",10/12/18,0,72,52
USW00053152,"SANTA BARBARA 11 W, CA US",10/13/18,0,72,61
USW00053152,"SANTA BARBARA 11 W, CA US",10/14/18,0,71,55
USW00053152,"SANTA BARBARA 11 W, CA US",10/15/18,0,73,50
USW00053152,"SANTA BARBARA 11 W, CA US",10/16/18,0,75,47
USW00053152,"SANTA BARBARA 11 W, CA US",10/17/18,0,73,46
USW00053152,"SANTA BARBARA 11 W, CA US",10/18/18,0,75,47
USW00053152,"SANTA BARBARA 11 W, CA US",10/19/18,0,80,48
USW00053152,"SANTA BARBARA 11 W, CA US",10/20/18,0,86,51
USW00053152,"SANTA BARBARA 11 W, CA US",10/21/18,0,72,56
USW00053152,"SANTA BARBARA 11 W, CA US",10/22/18,0,70,55
USW00053152,"SANTA BARBARA 11 W, CA US",10/23/18,0,73,52
USW00053152,"SANTA BARBARA 11 W, CA US",10/24/18,0,71,52
USW00053152,"SANTA BARBARA 11 W, CA US",10/25/18,0,71,53
USW00053152,"SANTA BARBARA 11 W, CA US",10/26/18,0,69,51
USW00053152,"SANTA BARBARA 11 W, CA US",10/27/18,0,65,54
USW00053152,"SANTA BARBARA 11 W, CA US",10/28/18,0,68,53
USW00053152,"SANTA BARBARA 11 W, CA US",10/29/18,0,68,51
USW00053152,"SANTA BARBARA 11 W, CA US",10/30/18,0,72,51
USW00053152,"SANTA BARBARA 11 W, CA US",10/31/18,0,74,47
USW00053152,"SANTA BARBARA 11 W, CA US",11/1/18,0,78,45
USW00053152,"SANTA BARBARA 11 W, CA US",11/2/18,0,75,49
USW00053152,"SANTA BARBARA 11 W, CA US",11/3/18,0,80,51
USW00053152,"SANTA BARBARA 11 W, CA US",11/4/18,0,75,51
USW00053152,"SANTA BARBARA 11 W, CA US",11/5/18,0,69,53
USW00053152,"SANTA BARBARA 11 W, CA US",11/6/18,0,71,51
USW00053152,"SANTA BARBARA 11 W, CA US",11/7/18,0,69,47
USW00053152,"SANTA BARBARA 11 W, CA US",11/8/18,0,70,49
USW00053152,"SANTA BARBARA 11 W, CA US",11/9/18,0,72,39
USW00053152,"SANTA BARBARA 11 W, CA US",11/10/18,0,71,38
USW00053152,"SANTA BARBARA 11 W, CA US",11/11/18,0,72,44
USW00053152,"SANTA BARBARA 11 W, CA US",11/12/18,0,72,38
USW00053152,"SANTA BARBARA 11 W, CA US",11/13/18,0,70,40
USW00053152,"SANTA BARBARA 11 W, CA US",11/14/18,0,71,42
USW00053152,"SANTA BARBARA 11 W, CA US",11/15/18,0,74,41
USW00053152,"SANTA BARBARA 11 W, CA US",11/16/18,0,70,43
USW00053152,"SANTA BARBARA 11 W, CA US",11/17/18,0,68,45
USW00053152,"SANTA BARBARA 11 W, CA US",11/18/18,0,67,48
USW00053152,"SANTA BARBARA 11 W, CA US",11/19/18,0,67,46
USW00053152,"SANTA BARBARA 11 W, CA US",11/20/18,0,71,45
USW00053152,"SANTA BARBARA 11 W, CA US",11/21/18,0.69,68,45
USW00053152,"SANTA BARBARA 11 W, CA US",11/22/18,0,68,49
USW00053152,"SANTA BARBARA 11 W, CA US",11/23/18,0,71,49
USW00053152,"SANTA BARBARA 11 W, CA US",11/24/18,0,78,56
USW00053152,"SANTA BARBARA 11 W, CA US",11/25/18,0,68,51
USW00053152,"SANTA BARBARA 11 W, CA US",11/26/18,0,70,47
USW00053152,"SANTA BARBARA 11 W, CA US",11/27/18,0,69,47
USW00053152,"SANTA BARBARA 11 W, CA US",11/28/18,0.43,63,48
USW00053152,"SANTA BARBARA 11 W, CA US",11/29/18,1.06,66,54
USW00053152,"SANTA BARBARA 11 W, CA US",11/30/18,0,67,48
USW00053152,"SANTA BARBARA 11 W, CA US",12/1/18,0,67,46
USW00053152,"SANTA BARBARA 11 W, CA US",12/2/18,0,63,45
USW00053152,"SANTA BARBARA 11 W, CA US",12/3/18,0,64,45
USW00053152,"SANTA BARBARA 11 W, CA US",12/4/18,0.1,67,44
USW00053152,"SANTA BARBARA 11 W, CA US",12/5/18,0.07,61,54
USW00053152,"SANTA BARBARA 11 W, CA US",12/6/18,0.02,63,56
USW00053152,"SANTA BARBARA 11 W, CA US",12/7/18,0,63,46
USW00053152,"SANTA BARBARA 11 W, CA US",12/8/18,0,65,44
USW00053152,"SANTA BARBARA 11 W, CA US",12/9/18,0,66,44
USW00053152,"SANTA BARBARA 11 W, CA US",12/10/18,0,65,48
USW00053152,"SANTA BARBARA 11 W, CA US",12/11/18,0,65,43
USW00053152,"SANTA BARBARA 11 W, CA US",12/12/18,0,65,44
USW00053152,"SANTA BARBARA 11 W, CA US",12/13/18,0,71,44
USW00053152,"SANTA BARBARA 11 W, CA US",12/14/18,0,66,46
USW00053152,"SANTA BARBARA 11 W, CA US",12/15/18,0,64,41
USW00053152,"SANTA BARBARA 11 W, CA US",12/16/18,0,65,43
USW00053152,"SANTA BARBARA 11 W, CA US",12/17/18,0.25,63,50
USW00053152,"SANTA BARBARA 11 W, CA US",12/18/18,0,64,45
USW00053152,"SANTA BARBARA 11 W, CA US",12/19/18,0,65,43
USW00053152,"SANTA BARBARA 11 W, CA US",12/20/18,0,64,42
USW00053152,"SANTA BARBARA 11 W, CA US",12/21/18,0,66,51
USW00053152,"SANTA BARBARA 11 W, CA US",12/22/18,0,63,47
USW00053152,"SANTA BARBARA 11 W, CA US",12/23/18,0,64,45
USW00053152,"SANTA BARBARA 11 W, CA US",12/24/18,0,71,49
USW00053152,"SANTA BARBARA 11 W, CA US",12/25/18,0.07,64,49
USW00053152,"SANTA BARBARA 11 W, CA US",12/26/18,0,67,41
USW00053152,"SANTA BARBARA 11 W, CA US",12/27/18,0,68,44
USW00053152,"SANTA BARBARA 11 W, CA US",12/28/18,0,60,40
USW00053152,"SANTA BARBARA 11 W, CA US",12/29/18,0,60,37
USW00053152,"SANTA BARBARA 11 W, CA US",12/30/18,0,69,36
USW00053152,"SANTA BARBARA 11 W, CA US",12/31/18,0,60,41
USW00053152,"SANTA BARBARA 11 W, CA US",1/1/19,0,58,33
USW00053152,"SANTA BARBARA 11 W, CA US",1/2/19,0,60,35
USW00053152,"SANTA BARBARA 11 W, CA US",1/3/19,0,61,36
USW00053152,"SANTA BARBARA 11 W, CA US",1/4/19,0,61,36
USW00053152,"SANTA BARBARA 11 W, CA US",1/5/19,1.48,58,42
USW00053152,"SANTA BARBARA 11 W, CA US",1/6/19,0.74,60,41
USW00053152,"SANTA BARBARA 11 W, CA US",1/7/19,1.61,60,49
USW00053152,"SANTA BARBARA 11 W, CA US",1/8/19,0,65,49
USW00053152,"SANTA BARBARA 11 W, CA US",1/9/19,0.1,60,47
USW00053152,"SANTA BARBARA 11 W, CA US",1/10/19,0,61,44
USW00053152,"SANTA BARBARA 11 W, CA US",1/11/19,0.48,60,51
USW00053152,"SANTA BARBARA 11 W, CA US",1/12/19,0.56,60,46
USW00053152,"SANTA BARBARA 11 W, CA US",1/13/19,0,59,43
USW00053152,"SANTA BARBARA 11 W, CA US",1/14/19,0.01,60,54
USW00053152,"SANTA BARBARA 11 W, CA US",1/15/19,1.03,58,53
USW00053152,"SANTA BARBARA 11 W, CA US",1/16/19,0.29,62,49
USW00053152,"SANTA BARBARA 11 W, CA US",1/17/19,0.35,61,50
USW00053152,"SANTA BARBARA 11 W, CA US",1/18/19,0,63,49
USW00053152,"SANTA BARBARA 11 W, CA US",1/19/19,0,66,46
USW00053152,"SANTA BARBARA 11 W, CA US",1/20/19,0,67,47
USW00053152,"SANTA BARBARA 11 W, CA US",1/21/19,0,64,48
USW00053152,"SANTA BARBARA 11 W, CA US",1/22/19,0,63,42
USW00053152,"SANTA BARBARA 11 W, CA US",1/23/19,0,62,38
USW00053152,"SANTA BARBARA 11 W, CA US",1/24/19,0.01,68,42
USW00053152,"SANTA BARBARA 11 W, CA US",1/25/19,0,67,41
USW00053152,"SANTA BARBARA 11 W, CA US",1/26/19,0,70,40
USW00053152,"SANTA BARBARA 11 W, CA US",1/27/19,0,68,45
USW00053152,"SANTA BARBARA 11 W, CA US",1/28/19,0,65,44
USW00053152,"SANTA BARBARA 11 W, CA US",1/29/19,0,65,48
USW00053152,"SANTA BARBARA 11 W, CA US",1/30/19,0,63,47
USW00053152,"SANTA BARBARA 11 W, CA US",1/31/19,1.48,60,47
USW00053152,"SANTA BARBARA 11 W, CA US",2/1/19,0.25,61,45
USW00053152,"SANTA BARBARA 11 W, CA US",2/2/19,1.89,62,53
USW00053152,"SANTA BARBARA 11 W, CA US",2/3/19,0.31,59,51
USW00053152,"SANTA BARBARA 11 W, CA US",2/4/19,0.5,61,46
USW00053152,"SANTA BARBARA 11 W, CA US",2/5/19,0.1,55,43
USW00053152,"SANTA BARBARA 11 W, CA US",2/6/19,0,59,37
USW00053152,"SANTA BARBARA 11 W, CA US",2/7/19,0,58,36
USW00053152,"SANTA BARBARA 11 W, CA US",2/8/19,0.39,59,36
USW00053152,"SANTA BARBARA 11 W, CA US",2/9/19,0.27,58,44
USW00053152,"SANTA BARBARA 11 W, CA US",2/10/19,0.24,59,42
USW00053152,"SANTA BARBARA 11 W, CA US",2/11/19,0,56,33
USW00053152,"SANTA BARBARA 11 W, CA US",2/12/19,0,61,36
USW00053152,"SANTA BARBARA 11 W, CA US",2/13/19,0.17,59,51
USW00053152,"SANTA BARBARA 11 W, CA US",2/14/19,0.54,62,47
USW00053152,"SANTA BARBARA 11 W, CA US",2/15/19,0.35,56,44
USW00053152,"SANTA BARBARA 11 W, CA US",2/16/19,0,62,47
USW00053152,"SANTA BARBARA 11 W, CA US",2/17/19,0.04,58,46
USW00053152,"SANTA BARBARA 11 W, CA US",2/18/19,0,58,37
USW00053152,"SANTA BARBARA 11 W, CA US",2/19/19,0,57,33
USW00053152,"SANTA BARBARA 11 W, CA US",2/20/19,0.01,58,36
USW00053152,"SANTA BARBARA 11 W, CA US",2/21/19,0,59,42
USW00053152,"SANTA BARBARA 11 W, CA US",2/22/19,0,59,40
USW00053152,"SANTA BARBARA 11 W, CA US",2/23/19,0,58,35
USW00053152,"SANTA BARBARA 11 W, CA US",2/24/19,0,59,38
USW00053152,"SANTA BARBARA 11 W, CA US",2/25/19,0,60,42
USW00053152,"SANTA BARBARA 11 W, CA US",2/26/19,0,59,42
USW00053152,"SANTA BARBARA 11 W, CA US",2/27/19,0.48,57,49
USW00053152,"SANTA BARBARA 11 W, CA US",2/28/19,0.21,60,50
USW00053152,"SANTA BARBARA 11 W, CA US",3/1/19,0,60,49
USW00053152,"SANTA BARBARA 11 W, CA US",3/2/19,1.72,61,54
USW00053152,"SANTA BARBARA 11 W, CA US",3/3/19,0.09,61,51
USW00053152,"SANTA BARBARA 11 W, CA US",3/4/19,0,63,44
USW00053152,"SANTA BARBARA 11 W, CA US",3/5/19,1.17,60,51
USW00053152,"SANTA BARBARA 11 W, CA US",3/6/19,0.96,62,51
USW00053152,"SANTA BARBARA 11 W, CA US",3/7/19,0,60,44
USW00053152,"SANTA BARBARA 11 W, CA US",3/8/19,0,61,44
USW00053152,"SANTA BARBARA 11 W, CA US",3/9/19,0,60,39
USW00053152,"SANTA BARBARA 11 W, CA US",3/10/19,0,59,45
USW00053152,"SANTA BARBARA 11 W, CA US",3/11/19,0,63,41
USW00053152,"SANTA BARBARA 11 W, CA US",3/12/19,0,68,50
USW00053152,"SANTA BARBARA 11 W, CA US",3/13/19,0,65,42
USW00053152,"SANTA BARBARA 11 W, CA US",3/14/19,0,63,39
USW00053152,"SANTA BARBARA 11 W, CA US",3/15/19,0,63,42
USW00053152,"SANTA BARBARA 11 W, CA US",3/16/19,0,69,43
USW00053152,"SANTA BARBARA 11 W, CA US",3/17/19,0,71,45
USW00053152,"SANTA BARBARA 11 W, CA US",3/18/19,0,65,48
USW00053152,"SANTA BARBARA 11 W, CA US",3/19/19,0.1,59,49
USW00053152,"SANTA BARBARA 11 W, CA US",3/20/19,0,64,47
USW00053152,"SANTA BARBARA 11 W, CA US",3/21/19,0.19,60,45
USW00053152,"SANTA BARBARA 11 W, CA US",3/22/19,0,61,44
USW00053152,"SANTA BARBARA 11 W, CA US",3/23/19,0,63,46
USW00053152,"SANTA BARBARA 11 W, CA US",3/24/19,0,62,44
USW00053152,"SANTA BARBARA 11 W, CA US",3/25/19,0,63,45
USW00053152,"SANTA BARBARA 11 W, CA US",3/27/19,0.07,63,50
USW00053152,"SANTA BARBARA 11 W, CA US",3/28/19,0,65,49
USW00053152,"SANTA BARBARA 11 W, CA US",3/29/19,0,70,48
USW00053152,"SANTA BARBARA 11 W, CA US",3/30/19,0,69,45
USW00053152,"SANTA BARBARA 11 W, CA US",3/31/19,0,74,47
USW00053152,"SANTA BARBARA 11 W, CA US",4/1/19,0,72,51
USW00053152,"SANTA BARBARA 11 W, CA US",4/2/19,0,65,51
USW00053152,"SANTA BARBARA 11 W, CA US",4/3/19,0,63,47
USW00053152,"SANTA BARBARA 11 W, CA US",4/4/19,0,63,50
USW00053152,"SANTA BARBARA 11 W, CA US",4/5/19,0,63,32
USW00053152,"SANTA BARBARA 11 W, CA US",4/6/19,0,67,49
USW00053152,"SANTA BARBARA 11 W, CA US",4/7/19,0,73,51
USW00053152,"SANTA BARBARA 11 W, CA US",4/8/19,0,82,58
USW00053152,"SANTA BARBARA 11 W, CA US",4/9/19,0,76,56
USW00053152,"SANTA BARBARA 11 W, CA US",4/10/19,0,77,54
USW00053152,"SANTA BARBARA 11 W, CA US",4/11/19,0,75,52
USW00053152,"SANTA BARBARA 11 W, CA US",4/12/19,0,67,52
USW00053152,"SANTA BARBARA 11 W, CA US",4/13/19,0,68,48
USW00053152,"SANTA BARBARA 11 W, CA US",4/14/19,0,61,49
USW00053152,"SANTA BARBARA 11 W, CA US",4/15/19,0,59,51
USW00053152,"SANTA BARBARA 11 W, CA US",4/16/19,0,66,53
USW00053152,"SANTA BARBARA 11 W, CA US",4/17/19,0,65,46
USW00053152,"SANTA BARBARA 11 W, CA US",4/18/19,0,67,51
USW00053152,"SANTA BARBARA 11 W, CA US",4/19/19,0,62,53
USW00053152,"SANTA BARBARA 11 W, CA US",4/20/19,0,62,52
USW00053152,"SANTA BARBARA 11 W, CA US",4/21/19,0,67,44
USW00053152,"SANTA BARBARA 11 W, CA US",4/22/19,0,66,49
USW00053152,"SANTA BARBARA 11 W, CA US",4/23/19,0,66,52
USW00053152,"SANTA BARBARA 11 W, CA US",4/24/19,0,64,52
USW00053152,"SANTA BARBARA 11 W, CA US",4/25/19,0,63,54
USW00053152,"SANTA BARBARA 11 W, CA US",4/26/19,0.01,60,54
USW00053152,"SANTA BARBARA 11 W, CA US",4/27/19,0,60,54
USW00053152,"SANTA BARBARA 11 W, CA US",4/28/19,0.06,64,55
USW00053152,"SANTA BARBARA 11 W, CA US",4/29/19,0.01,66,55
USW00053152,"SANTA BARBARA 11 W, CA US",4/30/19,0,66,53
USW00053152,"SANTA BARBARA 11 W, CA US",5/1/19,0,66,48
USW00053152,"SANTA BARBARA 11 W, CA US",5/2/19,0,66,51
USW00053152,"SANTA BARBARA 11 W, CA US",5/3/19,0,67,50
USW00053152,"SANTA BARBARA 11 W, CA US",5/4/19,0,64,50
USW00053152,"SANTA BARBARA 11 W, CA US",5/5/19,0,64,50
USW00053152,"SANTA BARBARA 11 W, CA US",5/6/19,0.02,68,52
USW00053152,"SANTA BARBARA 11 W, CA US",5/7/19,0,67,49
USW00053152,"SANTA BARBARA 11 W, CA US",5/8/19,0,64,49
USW00053152,"SANTA BARBARA 11 W, CA US",5/9/19,0,63,57
USW00053152,"SANTA BARBARA 11 W, CA US",5/10/19,0.06,68,53
USW00053152,"SANTA BARBARA 11 W, CA US",5/11/19,0,68,50
USW00053152,"SANTA BARBARA 11 W, CA US",5/12/19,0,68,55
USW00053152,"SANTA BARBARA 11 W, CA US",5/13/19,0,62,56
USW00053152,"SANTA BARBARA 11 W, CA US",5/14/19,0,64,53
USW00053152,"SANTA BARBARA 11 W, CA US",5/15/19,0,65,52
USW00053152,"SANTA BARBARA 11 W, CA US",5/16/19,0.76,68,54
USW00053152,"SANTA BARBARA 11 W, CA US",5/17/19,0,71,53
USW00053152,"SANTA BARBARA 11 W, CA US",5/18/19,0.24,64,48
USW00053152,"SANTA BARBARA 11 W, CA US",5/19/19,0.68,64,52
USW00053152,"SANTA BARBARA 11 W, CA US",5/20/19,0,66,52
USW00053152,"SANTA BARBARA 11 W, CA US",5/21/19,0,68,50
USW00053152,"SANTA BARBARA 11 W, CA US",5/22/19,0,69,53
USW00053152,"SANTA BARBARA 11 W, CA US",5/23/19,0,63,50
USW00053152,"SANTA BARBARA 11 W, CA US",5/24/19,0,63,48
USW00053152,"SANTA BARBARA 11 W, CA US",5/25/19,0,64,52
USW00053152,"SANTA BARBARA 11 W, CA US",5/26/19,0,62,52
USW00053152,"SANTA BARBARA 11 W, CA US",5/27/19,0,71,48
USW00053152,"SANTA BARBARA 11 W, CA US",5/28/19,0,65,50
USW00053152,"SANTA BARBARA 11 W, CA US",5/29/19,0,65,50
USW00053152,"SANTA BARBARA 11 W, CA US",5/30/19,0,62,54
USW00053152,"SANTA BARBARA 11 W, CA US",5/31/19,0,62,54
USW00053152,"SANTA BARBARA 11 W, CA US",6/1/19,0,62,54
USW00053152,"SANTA BARBARA 11 W, CA US",6/2/19,0,64,57
USW00053152,"SANTA BARBARA 11 W, CA US",6/3/19,0,63,56
USW00053152,"SANTA BARBARA 11 W, CA US",6/4/19,0,64,56
USW00053152,"SANTA BARBARA 11 W, CA US",6/5/19,0,67,56
USW00053152,"SANTA BARBARA 11 W, CA US",6/6/19,0,64,57
USW00053152,"SANTA BARBARA 11 W, CA US",6/7/19,0,68,54
USW00053152,"SANTA BARBARA 11 W, CA US",6/8/19,0,68,52
USW00053152,"SANTA BARBARA 11 W, CA US",6/9/19,0,68,54
USW00053152,"SANTA BARBARA 11 W, CA US",6/10/19,0,71,56
USW00053152,"SANTA BARBARA 11 W, CA US",6/11/19,0,74,59
USW00053152,"SANTA BARBARA 11 W, CA US",6/12/19,0,69,57
USW00053152,"SANTA BARBARA 11 W, CA US",6/13/19,0,67,58
USW00053152,"SANTA BARBARA 11 W, CA US",6/14/19,0,66,56
USW00053152,"SANTA BARBARA 11 W, CA US",6/15/19,0,67,55
USW00053152,"SANTA BARBARA 11 W, CA US",6/16/19,0,64,53
USW00053152,"SANTA BARBARA 11 W, CA US",6/17/19,0,67,58
USW00053152,"SANTA BARBARA 11 W, CA US",6/18/19,0,69,59
USW00053152,"SANTA BARBARA 11 W, CA US",6/19/19,0,67,60
USW00053152,"SANTA BARBARA 11 W, CA US",6/20/19,0,66,60
USW00053152,"SANTA BARBARA 11 W, CA US",6/21/19,0,68,55
USW00053152,"SANTA BARBARA 11 W, CA US",6/22/19,0,67,53
USW00053152,"SANTA BARBARA 11 W, CA US",6/23/19,0,69,58
USW00053152,"SANTA BARBARA 11 W, CA US",6/24/19,0,65,58
USW00053152,"SANTA BARBARA 11 W, CA US",6/25/19,0.02,64,58
USW00053152,"SANTA BARBARA 11 W, CA US",6/26/19,0,68,55
USW00053152,"SANTA BARBARA 11 W, CA US",6/27/19,0,70,52
USW00053152,"SANTA BARBARA 11 W, CA US",6/28/19,0,72,56
USW00053152,"SANTA BARBARA 11 W, CA US",6/29/19,0,72,54
USW00053152,"SANTA BARBARA 11 W, CA US",6/30/19,0,72,54
USW00053152,"SANTA BARBARA 11 W, CA US",7/1/19,0,73,55
USW00053152,"SANTA BARBARA 11 W, CA US",7/2/19,0,72,58
USW00053152,"SANTA BARBARA 11 W, CA US",7/3/19,0,73,57
USW00053152,"SANTA BARBARA 11 W, CA US",7/4/19,0,70,54
USW00053152,"SANTA BARBARA 11 W, CA US",7/5/19,0,69,55
USW00053152,"SANTA BARBARA 11 W, CA US",7/6/19,0,68,58
USW00053152,"SANTA BARBARA 11 W, CA US",7/7/19,0,67,55
USW00053152,"SANTA BARBARA 11 W, CA US",7/8/19,0,69,55
USW00053152,"SANTA BARBARA 11 W, CA US",7/9/19,0,69,54
USW00053152,"SANTA BARBARA 11 W, CA US",7/10/19,0,69,54
USW00053152,"SANTA BARBARA 11 W, CA US",7/11/19,0,70,56
USW00053152,"SANTA BARBARA 11 W, CA US",7/12/19,0,71,57
USW00053152,"SANTA BARBARA 11 W, CA US",7/13/19,0,68,56
USW00053152,"SANTA BARBARA 11 W, CA US",7/14/19,0,67,57
USW00053152,"SANTA BARBARA 11 W, CA US",7/15/19,0,70,60
USW00053152,"SANTA BARBARA 11 W, CA US",7/16/19,0,75,57
USW00053152,"SANTA BARBARA 11 W, CA US",7/17/19,0,71,58
USW00053152,"SANTA BARBARA 11 W, CA US",7/18/19,0,70,58
USW00053152,"SANTA BARBARA 11 W, CA US",7/19/19,0.01,70,59
USW00053152,"SANTA BARBARA 11 W, CA US",7/20/19,0,70,55
USW00053152,"SANTA BARBARA 11 W, CA US",7/21/19,0,68,58
USW00053152,"SANTA BARBARA 11 W, CA US",7/22/19,0,68,58
USW00053152,"SANTA BARBARA 11 W, CA US",7/23/19,0,74,58
USW00053152,"SANTA BARBARA 11 W, CA US",7/24/19,0,74,61
USW00053152,"SANTA BARBARA 11 W, CA US",7/25/19,0,75,60
USW00053152,"SANTA BARBARA 11 W, CA US",7/26/19,0,73,59
USW00053152,"SANTA BARBARA 11 W, CA US",7/27/19,0,72,58
USW00053152,"SANTA BARBARA 11 W, CA US",7/28/19,0,68,58
USW00053152,"SANTA BARBARA 11 W, CA US",7/29/19,0,70,59
USW00053152,"SANTA BARBARA 11 W, CA US",7/30/19,0,72,57
USW00053152,"SANTA BARBARA 11 W, CA US",7/31/19,0,72,55
USW00053152,"SANTA BARBARA 11 W, CA US",8/1/19,0,71,57
USW00053152,"SANTA BARBARA 11 W, CA US",8/2/19,0,73,56
USW00053152,"SANTA BARBARA 11 W, CA US",8/3/19,0,73,59
USW00053152,"SANTA BARBARA 11 W, CA US",8/4/19,0,68,59
USW00053152,"SANTA BARBARA 11 W, CA US",8/5/19,0,73,58
USW00053152,"SANTA BARBARA 11 W, CA US",8/6/19,0,70,56
USW00053152,"SANTA BARBARA 11 W, CA US",8/7/19,0,67,58
USW00053152,"SANTA BARBARA 11 W, CA US",8/8/19,0,71,55
USW00053152,"SANTA BARBARA 11 W, CA US",8/9/19,0,70,56
USW00053152,"SANTA BARBARA 11 W, CA US",8/10/19,0,75,56
USW00053152,"SANTA BARBARA 11 W, CA US",8/11/19,0,70,57
USW00053152,"SANTA BARBARA 11 W, CA US",8/12/19,0,70,56
USW00053152,"SANTA BARBARA 11 W, CA US",8/13/19,0,69,56
USW00053152,"SANTA BARBARA 11 W, CA US",8/14/19,0,65,56
USW00053152,"SANTA BARBARA 11 W, CA US",8/15/19,0.01,67,57
USW00053152,"SANTA BARBARA 11 W, CA US",8/16/19,0.01,71,57
USW00053152,"SANTA BARBARA 11 W, CA US",8/17/19,0,70,57
USW00053152,"SANTA BARBARA 11 W, CA US",8/18/19,0.01,70,58
USW00053152,"SANTA BARBARA 11 W, CA US",8/19/19,0,72,56
USW00053152,"SANTA BARBARA 11 W, CA US",8/20/19,0,77,55
USW00053152,"SANTA BARBARA 11 W, CA US",8/21/19,0,75,56
USW00053152,"SANTA BARBARA 11 W, CA US",8/22/19,0,74,56
USW00053152,"SANTA BARBARA 11 W, CA US",8/23/19,0.01,76,60
USW00053152,"SANTA BARBARA 11 W, CA US",8/24/19,0,74,58
USW00053152,"SANTA BARBARA 11 W, CA US",8/25/19,0,71,60
USW00053152,"SANTA BARBARA 11 W, CA US",8/26/19,0,74,61
USW00053152,"SANTA BARBARA 11 W, CA US",8/27/19,0,73,59
USW00053152,"SANTA BARBARA 11 W, CA US",8/28/19,0,71,61
USW00053152,"SANTA BARBARA 11 W, CA US",8/29/19,0,76,60
